municipio,periodo,quantidade
Goiatuba,Setembro de 2022,0
Goiatuba,Janeiro de 2024,1
Goiatuba,Janeiro de 2023,0
Goiatuba,Janeiro de 2022,1
Goiatuba,Maio de 2024,0
Goiatuba,Maio de 2023,0
Goiatuba,Maio de 2022,1
Goiatuba,Junho de 2024,0
Goiatuba,Junho de 2023,0
Goiatuba,Junho de 2022,0
Goiatuba,Fevereiro de 2024,0
Goiatuba,Fevereiro de 2023,1
Goiatuba,Fevereiro de 2022,0
Goiatuba,Outubro de 2024,0
Goiatuba,Outubro de 2023,0
Goiatuba,Outubro de 2022,0
Goiatuba,N/A de 2024,0
Goiatuba,N/A de 2023,0
Goiatuba,N/A de 2022,0
Goiatuba,Novembro de 2024,0
Goiatuba,Novembro de 2023,0
Goiatuba,Novembro de 2022,0
Goiatuba,Dezembro de 2024,0
Goiatuba,Dezembro de 2023,0
Goiatuba,Dezembro de 2022,0
Goiatuba,Julho de 2024,0
Goiatuba,Julho de 2023,0
Goiatuba,Julho de 2022,0
Goiatuba,Abril de 2024,0
Goiatuba,Abril de 2023,1
Goiatuba,Abril de 2022,0
Catalão,Agosto de 2024,0
Catalão,Agosto de 2023,1
Catalão,Agosto de 2022,0
Catalão,Março de 2024,0
Catalão,Março de 2023,0
Catalão,Março de 2022,0
Catalão,Setembro de 2024,0
Catalão,Setembro de 2023,1
Catalão,Setembro de 2022,0
Catalão,Janeiro de 2024,1
Catalão,Janeiro de 2023,1
Catalão,Janeiro de 2022,1
Catalão,Maio de 2024,2
Catalão,Maio de 2023,0
Catalão,Maio de 2022,1
Catalão,Junho de 2024,1
Catalão,Junho de 2023,0
Catalão,Junho de 2022,2
Catalão,Fevereiro de 2024,0
Catalão,Fevereiro de 2023,0
Catalão,Fevereiro de 2022,1
Catalão,Outubro de 2024,0
Catalão,Outubro de 2023,0
Catalão,Outubro de 2022,1
Catalão,N/A de 2024,0
Catalão,N/A de 2023,0
Catalão,N/A de 2022,0
Catalão,Novembro de 2024,0
Catalão,Novembro de 2023,0
Catalão,Novembro de 2022,0
Catalão,Dezembro de 2024,0
Catalão,Dezembro de 2023,0
Catalão,Dezembro de 2022,0
Catalão,Julho de 2024,0
Catalão,Julho de 2023,0
Catalão,Julho de 2022,1
Catalão,Abril de 2024,1
Catalão,Abril de 2023,1
Catalão,Abril de 2022,1
Acreúna,Agosto de 2024,0
Acreúna,Agosto de 2023,1
Acreúna,Agosto de 2022,1
Acreúna,Março de 2024,0
Acreúna,Março de 2023,0
Acreúna,Março de 2022,0
Acreúna,Setembro de 2024,0
Acreúna,Setembro de 2023,0
Acreúna,Setembro de 2022,0
Acreúna,Janeiro de 2024,0
Acreúna,Janeiro de 2023,1
Acreúna,Janeiro de 2022,0
Acreúna,Maio de 2024,0
Acreúna,Maio de 2023,0
Acreúna,Maio de 2022,0
Acreúna,Junho de 2024,0
Acreúna,Junho de 2023,0
Acreúna,Junho de 2022,0
Acreúna,Fevereiro de 2024,0
Acreúna,Fevereiro de 2023,0
Acreúna,Fevereiro de 2022,0
Acreúna,Outubro de 2024,0
Acreúna,Outubro de 2023,0
Acreúna,Outubro de 2022,0
Acreúna,N/A de 2024,0
Acreúna,N/A de 2023,0
Acreúna,N/A de 2022,0
Acreúna,Novembro de 2024,0
Acreúna,Novembro de 2023,0
Acreúna,Novembro de 2022,0
Acreúna,Dezembro de 2024,0
Acreúna,Dezembro de 2023,0
Acreúna,Dezembro de 2022,0
Acreúna,Julho de 2024,0
Acreúna,Julho de 2023,0
Acreúna,Julho de 2022,0
Acreúna,Abril de 2024,0
Acreúna,Abril de 2023,0
Acreúna,Abril de 2022,1
Cezarina,Agosto de 2024,0
Cezarina,Agosto de 2023,0
Cezarina,Agosto de 2022,0
Cezarina,Março de 2024,0
Cezarina,Março de 2023,0
Cezarina,Março de 2022,0
Cezarina,Setembro de 2024,0
Cezarina,Setembro de 2023,0
Cezarina,Setembro de 2022,0
Cezarina,Janeiro de 2024,1
Cezarina,Janeiro de 2023,0
Cezarina,Janeiro de 2022,0
Cezarina,Maio de 2024,0
Cezarina,Maio de 2023,0
Cezarina,Maio de 2022,0
Cezarina,Junho de 2024,0
Cezarina,Junho de 2023,1
Cezarina,Junho de 2022,0
Cezarina,Fevereiro de 2024,0
Cezarina,Fevereiro de 2023,1
Cezarina,Fevereiro de 2022,1
Cezarina,Outubro de 2024,0
Cezarina,Outubro de 2023,0
Cezarina,Outubro de 2022,0
Cezarina,N/A de 2024,0
Cezarina,N/A de 2023,0
Cezarina,N/A de 2022,0
Cezarina,Novembro de 2024,0
Cezarina,Novembro de 2023,0
Cezarina,Novembro de 2022,1
Cezarina,Dezembro de 2024,0
Cezarina,Dezembro de 2023,0
Cezarina,Dezembro de 2022,0
Cezarina,Julho de 2024,0
Cezarina,Julho de 2023,0
Cezarina,Julho de 2022,0
Cezarina,Abril de 2024,0
Cezarina,Abril de 2023,0
Cezarina,Abril de 2022,0
Alto Paraíso de Goiás,Agosto de 2024,0
Alto Paraíso de Goiás,Agosto de 2023,0
Alto Paraíso de Goiás,Agosto de 2022,0
Alto Paraíso de Goiás,Março de 2024,0
Alto Paraíso de Goiás,Março de 2023,0
Alto Paraíso de Goiás,Março de 2022,0
Alto Paraíso de Goiás,Setembro de 2024,0
Alto Paraíso de Goiás,Setembro de 2023,0
Alto Paraíso de Goiás,Setembro de 2022,0
Alto Paraíso de Goiás,Janeiro de 2024,0
Alto Paraíso de Goiás,Janeiro de 2023,0
Alto Paraíso de Goiás,Janeiro de 2022,0
Alto Paraíso de Goiás,Maio de 2024,0
Alto Paraíso de Goiás,Maio de 2023,0
Alto Paraíso de Goiás,Maio de 2022,0
Alto Paraíso de Goiás,Junho de 2024,0
Alto Paraíso de Goiás,Junho de 2023,0
Alto Paraíso de Goiás,Junho de 2022,0
Alto Paraíso de Goiás,Fevereiro de 2024,0
Alto Paraíso de Goiás,Fevereiro de 2023,1
Alto Paraíso de Goiás,Fevereiro de 2022,0
Alto Paraíso de Goiás,Outubro de 2024,0
Alto Paraíso de Goiás,Outubro de 2023,0
Alto Paraíso de Goiás,Outubro de 2022,0
Alto Paraíso de Goiás,N/A de 2024,0
Alto Paraíso de Goiás,N/A de 2023,0
Alto Paraíso de Goiás,N/A de 2022,0
Alto Paraíso de Goiás,Novembro de 2024,0
Alto Paraíso de Goiás,Novembro de 2023,0
Alto Paraíso de Goiás,Novembro de 2022,0
Alto Paraíso de Goiás,Dezembro de 2024,0
Alto Paraíso de Goiás,Dezembro de 2023,0
Alto Paraíso de Goiás,Dezembro de 2022,0
Alto Paraíso de Goiás,Julho de 2024,0
Alto Paraíso de Goiás,Julho de 2023,0
Alto Paraíso de Goiás,Julho de 2022,0
Alto Paraíso de Goiás,Abril de 2024,0
Alto Paraíso de Goiás,Abril de 2023,0
Alto Paraíso de Goiás,Abril de 2022,0
Alto Horizonte,Agosto de 2024,0
Alto Horizonte,Agosto de 2023,0
Alto Horizonte,Agosto de 2022,0
Alto Horizonte,Março de 2024,0
Alto Horizonte,Março de 2023,0
Alto Horizonte,Março de 2022,0
Alto Horizonte,Setembro de 2024,0
Alto Horizonte,Setembro de 2023,1
Alto Horizonte,Setembro de 2022,0
Alto Horizonte,Janeiro de 2024,0
Alto Horizonte,Janeiro de 2023,0
Alto Horizonte,Janeiro de 2022,0
Alto Horizonte,Maio de 2024,0
Alto Horizonte,Maio de 2023,0
Alto Horizonte,Maio de 2022,0
Alto Horizonte,Junho de 2024,0
Alto Horizonte,Junho de 2023,0
Alto Horizonte,Junho de 2022,1
Alto Horizonte,Fevereiro de 2024,0
Alto Horizonte,Fevereiro de 2023,0
Alto Horizonte,Fevereiro de 2022,0
Alto Horizonte,Outubro de 2024,0
Alto Horizonte,Outubro de 2023,0
Alto Horizonte,Outubro de 2022,0
Alto Horizonte,N/A de 2024,0
Alto Horizonte,N/A de 2023,0
Alto Horizonte,N/A de 2022,0
Alto Horizonte,Novembro de 2024,0
Alto Horizonte,Novembro de 2023,0
Alto Horizonte,Novembro de 2022,0
Alto Horizonte,Dezembro de 2024,0
Alto Horizonte,Dezembro de 2023,0
Alto Horizonte,Dezembro de 2022,0
Alto Horizonte,Julho de 2024,0
Alto Horizonte,Julho de 2023,1
Alto Horizonte,Julho de 2022,0
Alto Horizonte,Abril de 2024,0
Alto Horizonte,Abril de 2023,0
Alto Horizonte,Abril de 2022,0
Rio Verde,Agosto de 2024,0
Rio Verde,Agosto de 2023,5
Rio Verde,Agosto de 2022,1
Rio Verde,Março de 2024,1
Rio Verde,Março de 2023,4
Rio Verde,Março de 2022,1
Rio Verde,Setembro de 2024,0
Rio Verde,Setembro de 2023,4
Rio Verde,Setembro de 2022,5
Rio Verde,Janeiro de 2024,3
Rio Verde,Janeiro de 2023,4
Rio Verde,Janeiro de 2022,2
Rio Verde,Maio de 2024,5
Rio Verde,Maio de 2023,5
Rio Verde,Maio de 2022,1
Rio Verde,Junho de 2024,0
Rio Verde,Junho de 2023,3
Rio Verde,Junho de 2022,2
Rio Verde,Fevereiro de 2024,4
Rio Verde,Fevereiro de 2023,4
Rio Verde,Fevereiro de 2022,5
Rio Verde,Outubro de 2024,0
Rio Verde,Outubro de 2023,2
Rio Verde,Outubro de 2022,2
Rio Verde,N/A de 2024,0
Rio Verde,N/A de 2023,0
Rio Verde,N/A de 2022,0
Rio Verde,Novembro de 2024,0
Rio Verde,Novembro de 2023,3
Rio Verde,Novembro de 2022,2
Rio Verde,Dezembro de 2024,0
Rio Verde,Dezembro de 2023,2
Rio Verde,Dezembro de 2022,6
Rio Verde,Julho de 2024,0
Rio Verde,Julho de 2023,6
Rio Verde,Julho de 2022,4
Rio Verde,Abril de 2024,2
Rio Verde,Abril de 2023,4
Rio Verde,Abril de 2022,1
Goiás,Agosto de 2024,0
Goiás,Agosto de 2023,1
Goiás,Agosto de 2022,0
Goiás,Março de 2024,0
Goiás,Março de 2023,0
Goiás,Março de 2022,0
Goiás,Setembro de 2024,0
Goiás,Setembro de 2023,0
Goiás,Setembro de 2022,0
Goiás,Janeiro de 2024,0
Goiás,Janeiro de 2023,0
Goiás,Janeiro de 2022,0
Goiás,Maio de 2024,1
Goiás,Maio de 2023,0
Goiás,Maio de 2022,0
Goiás,Junho de 2024,0
Goiás,Junho de 2023,1
Goiás,Junho de 2022,0
Goiás,Fevereiro de 2024,0
Goiás,Fevereiro de 2023,0
Goiás,Fevereiro de 2022,0
Goiás,Outubro de 2024,0
Goiás,Outubro de 2023,0
Goiás,Outubro de 2022,0
Goiás,N/A de 2024,0
Goiás,N/A de 2023,0
Goiás,N/A de 2022,0
Goiás,Novembro de 2024,0
Goiás,Novembro de 2023,0
Goiás,Novembro de 2022,0
Goiás,Dezembro de 2024,0
Goiás,Dezembro de 2023,0
Goiás,Dezembro de 2022,0
Goiás,Julho de 2024,0
Goiás,Julho de 2023,0
Goiás,Julho de 2022,0
Goiás,Abril de 2024,1
Goiás,Abril de 2023,1
Goiás,Abril de 2022,1
Valparaíso de Goiás,Agosto de 2024,0
Valparaíso de Goiás,Agosto de 2023,0
Valparaíso de Goiás,Agosto de 2022,1
Valparaíso de Goiás,Março de 2024,0
Valparaíso de Goiás,Março de 2023,0
Valparaíso de Goiás,Março de 2022,0
Valparaíso de Goiás,Setembro de 2024,0
Valparaíso de Goiás,Setembro de 2023,1
Valparaíso de Goiás,Setembro de 2022,1
Valparaíso de Goiás,Janeiro de 2024,0
Valparaíso de Goiás,Janeiro de 2023,0
Valparaíso de Goiás,Janeiro de 2022,0
Valparaíso de Goiás,Maio de 2024,0
Valparaíso de Goiás,Maio de 2023,1
Valparaíso de Goiás,Maio de 2022,2
Valparaíso de Goiás,Junho de 2024,0
Valparaíso de Goiás,Junho de 2023,0
Valparaíso de Goiás,Junho de 2022,1
Valparaíso de Goiás,Fevereiro de 2024,0
Valparaíso de Goiás,Fevereiro de 2023,1
Valparaíso de Goiás,Fevereiro de 2022,0
Valparaíso de Goiás,Outubro de 2024,0
Valparaíso de Goiás,Outubro de 2023,0
Valparaíso de Goiás,Outubro de 2022,2
Valparaíso de Goiás,N/A de 2024,0
Valparaíso de Goiás,N/A de 2023,0
Valparaíso de Goiás,N/A de 2022,0
Valparaíso de Goiás,Novembro de 2024,0
Valparaíso de Goiás,Novembro de 2023,0
Valparaíso de Goiás,Novembro de 2022,1
Valparaíso de Goiás,Dezembro de 2024,0
Valparaíso de Goiás,Dezembro de 2023,0
Valparaíso de Goiás,Dezembro de 2022,1
Valparaíso de Goiás,Julho de 2024,0
Valparaíso de Goiás,Julho de 2023,0
Valparaíso de Goiás,Julho de 2022,1
Valparaíso de Goiás,Abril de 2024,0
Valparaíso de Goiás,Abril de 2023,0
Valparaíso de Goiás,Abril de 2022,1
Bela Vista de Goiás,Agosto de 2024,0
Bela Vista de Goiás,Agosto de 2023,0
Bela Vista de Goiás,Agosto de 2022,0
Bela Vista de Goiás,Março de 2024,1
Bela Vista de Goiás,Março de 2023,0
Bela Vista de Goiás,Março de 2022,2
Bela Vista de Goiás,Setembro de 2024,0
Bela Vista de Goiás,Setembro de 2023,1
Bela Vista de Goiás,Setembro de 2022,0
Bela Vista de Goiás,Janeiro de 2024,0
Bela Vista de Goiás,Janeiro de 2023,1
Bela Vista de Goiás,Janeiro de 2022,0
Bela Vista de Goiás,Maio de 2024,1
Bela Vista de Goiás,Maio de 2023,0
Bela Vista de Goiás,Maio de 2022,0
Bela Vista de Goiás,Junho de 2024,1
Bela Vista de Goiás,Junho de 2023,0
Bela Vista de Goiás,Junho de 2022,0
Bela Vista de Goiás,Fevereiro de 2024,0
Bela Vista de Goiás,Fevereiro de 2023,1
Bela Vista de Goiás,Fevereiro de 2022,0
Bela Vista de Goiás,Outubro de 2024,0
Bela Vista de Goiás,Outubro de 2023,0
Bela Vista de Goiás,Outubro de 2022,0
Bela Vista de Goiás,N/A de 2024,0
Bela Vista de Goiás,N/A de 2023,0
Bela Vista de Goiás,N/A de 2022,0
Bela Vista de Goiás,Novembro de 2024,0
Bela Vista de Goiás,Novembro de 2023,0
Bela Vista de Goiás,Novembro de 2022,0
Bela Vista de Goiás,Dezembro de 2024,0
Bela Vista de Goiás,Dezembro de 2023,0
Bela Vista de Goiás,Dezembro de 2022,1
Bela Vista de Goiás,Julho de 2024,0
Bela Vista de Goiás,Julho de 2023,0
Bela Vista de Goiás,Julho de 2022,0
Bela Vista de Goiás,Abril de 2024,0
Bela Vista de Goiás,Abril de 2023,0
Bela Vista de Goiás,Abril de 2022,2
Crixás,Agosto de 2024,0
Crixás,Agosto de 2023,0
Crixás,Agosto de 2022,2
Crixás,Março de 2024,1
Crixás,Março de 2023,2
Crixás,Março de 2022,1
Crixás,Setembro de 2024,0
Crixás,Setembro de 2023,0
Crixás,Setembro de 2022,0
Crixás,Janeiro de 2024,0
Crixás,Janeiro de 2023,0
Crixás,Janeiro de 2022,2
Crixás,Maio de 2024,0
Crixás,Maio de 2023,0
Crixás,Maio de 2022,0
Crixás,Junho de 2024,0
Crixás,Junho de 2023,2
Crixás,Junho de 2022,0
Crixás,Fevereiro de 2024,2
Crixás,Fevereiro de 2023,0
Crixás,Fevereiro de 2022,0
Crixás,Outubro de 2024,0
Crixás,Outubro de 2023,0
Crixás,Outubro de 2022,0
Crixás,N/A de 2024,0
Crixás,N/A de 2023,0
Crixás,N/A de 2022,0
Crixás,Novembro de 2024,0
Crixás,Novembro de 2023,0
Crixás,Novembro de 2022,0
Crixás,Dezembro de 2024,0
Crixás,Dezembro de 2023,0
Crixás,Dezembro de 2022,0
Crixás,Julho de 2024,0
Crixás,Julho de 2023,0
Crixás,Julho de 2022,2
Crixás,Abril de 2024,0
Crixás,Abril de 2023,0
Crixás,Abril de 2022,0
Mineiros,Agosto de 2024,0
Mineiros,Agosto de 2023,0
Mineiros,Agosto de 2022,0
Mineiros,Março de 2024,0
Mineiros,Março de 2023,0
Mineiros,Março de 2022,0
Mineiros,Setembro de 2024,0
Mineiros,Setembro de 2023,0
Mineiros,Setembro de 2022,0
Mineiros,Janeiro de 2024,0
Mineiros,Janeiro de 2023,1
Mineiros,Janeiro de 2022,1
Mineiros,Maio de 2024,0
Mineiros,Maio de 2023,1
Mineiros,Maio de 2022,0
Mineiros,Junho de 2024,1
Mineiros,Junho de 2023,0
Mineiros,Junho de 2022,1
Mineiros,Fevereiro de 2024,1
Mineiros,Fevereiro de 2023,0
Mineiros,Fevereiro de 2022,0
Mineiros,Outubro de 2024,0
Mineiros,Outubro de 2023,0
Mineiros,Outubro de 2022,0
Mineiros,N/A de 2024,0
Mineiros,N/A de 2023,0
Mineiros,N/A de 2022,0
Mineiros,Novembro de 2024,0
Mineiros,Novembro de 2023,0
Mineiros,Novembro de 2022,0
Mineiros,Dezembro de 2024,0
Mineiros,Dezembro de 2023,0
Mineiros,Dezembro de 2022,0
Mineiros,Julho de 2024,0
Mineiros,Julho de 2023,2
Mineiros,Julho de 2022,2
Mineiros,Abril de 2024,0
Mineiros,Abril de 2023,0
Mineiros,Abril de 2022,2
Santa Terezinha de Goiás,Agosto de 2024,0
Santa Terezinha de Goiás,Agosto de 2023,0
Santa Terezinha de Goiás,Agosto de 2022,0
Santa Terezinha de Goiás,Março de 2024,0
Santa Terezinha de Goiás,Março de 2023,0
Santa Terezinha de Goiás,Março de 2022,1
Santa Terezinha de Goiás,Setembro de 2024,0
Santa Terezinha de Goiás,Setembro de 2023,0
Santa Terezinha de Goiás,Setembro de 2022,1
Santa Terezinha de Goiás,Janeiro de 2024,0
Santa Terezinha de Goiás,Janeiro de 2023,0
Santa Terezinha de Goiás,Janeiro de 2022,0
Santa Terezinha de Goiás,Maio de 2024,0
Santa Terezinha de Goiás,Maio de 2023,0
Santa Terezinha de Goiás,Maio de 2022,0
Santa Terezinha de Goiás,Junho de 2024,0
Santa Terezinha de Goiás,Junho de 2023,0
Santa Terezinha de Goiás,Junho de 2022,1
Santa Terezinha de Goiás,Fevereiro de 2024,0
Santa Terezinha de Goiás,Fevereiro de 2023,0
Santa Terezinha de Goiás,Fevereiro de 2022,0
Santa Terezinha de Goiás,Outubro de 2024,0
Santa Terezinha de Goiás,Outubro de 2023,0
Santa Terezinha de Goiás,Outubro de 2022,0
Santa Terezinha de Goiás,N/A de 2024,0
Santa Terezinha de Goiás,N/A de 2023,0
Santa Terezinha de Goiás,N/A de 2022,0
Santa Terezinha de Goiás,Novembro de 2024,0
Santa Terezinha de Goiás,Novembro de 2023,0
Santa Terezinha de Goiás,Novembro de 2022,0
Santa Terezinha de Goiás,Dezembro de 2024,0
Santa Terezinha de Goiás,Dezembro de 2023,0
Santa Terezinha de Goiás,Dezembro de 2022,0
Santa Terezinha de Goiás,Julho de 2024,0
Santa Terezinha de Goiás,Julho de 2023,0
Santa Terezinha de Goiás,Julho de 2022,0
Santa Terezinha de Goiás,Abril de 2024,0
Santa Terezinha de Goiás,Abril de 2023,0
Santa Terezinha de Goiás,Abril de 2022,0
Monte Alegre de Goiás,Agosto de 2024,0
Monte Alegre de Goiás,Agosto de 2023,0
Monte Alegre de Goiás,Agosto de 2022,0
Monte Alegre de Goiás,Março de 2024,0
Monte Alegre de Goiás,Março de 2023,0
Monte Alegre de Goiás,Março de 2022,0
Monte Alegre de Goiás,Setembro de 2024,0
Monte Alegre de Goiás,Setembro de 2023,0
Monte Alegre de Goiás,Setembro de 2022,0
Monte Alegre de Goiás,Janeiro de 2024,0
Monte Alegre de Goiás,Janeiro de 2023,0
Monte Alegre de Goiás,Janeiro de 2022,0
Monte Alegre de Goiás,Maio de 2024,1
Monte Alegre de Goiás,Maio de 2023,0
Monte Alegre de Goiás,Maio de 2022,0
Monte Alegre de Goiás,Junho de 2024,0
Monte Alegre de Goiás,Junho de 2023,0
Monte Alegre de Goiás,Junho de 2022,0
Monte Alegre de Goiás,Fevereiro de 2024,0
Monte Alegre de Goiás,Fevereiro de 2023,0
Monte Alegre de Goiás,Fevereiro de 2022,0
Monte Alegre de Goiás,Outubro de 2024,0
Monte Alegre de Goiás,Outubro de 2023,0
Monte Alegre de Goiás,Outubro de 2022,0
Monte Alegre de Goiás,N/A de 2024,0
Monte Alegre de Goiás,N/A de 2023,0
Monte Alegre de Goiás,N/A de 2022,0
Monte Alegre de Goiás,Novembro de 2024,0
Monte Alegre de Goiás,Novembro de 2023,0
Monte Alegre de Goiás,Novembro de 2022,0
Monte Alegre de Goiás,Dezembro de 2024,0
Monte Alegre de Goiás,Dezembro de 2023,0
Monte Alegre de Goiás,Dezembro de 2022,0
Monte Alegre de Goiás,Julho de 2024,0
Monte Alegre de Goiás,Julho de 2023,0
Monte Alegre de Goiás,Julho de 2022,0
Monte Alegre de Goiás,Abril de 2024,0
Monte Alegre de Goiás,Abril de 2023,0
Monte Alegre de Goiás,Abril de 2022,0
Panamá,Agosto de 2024,0
Panamá,Agosto de 2023,0
Panamá,Agosto de 2022,0
Panamá,Março de 2024,0
Panamá,Março de 2023,0
Panamá,Março de 2022,0
Panamá,Setembro de 2024,0
Panamá,Setembro de 2023,0
Panamá,Setembro de 2022,0
Panamá,Janeiro de 2024,0
Panamá,Janeiro de 2023,0
Panamá,Janeiro de 2022,0
Panamá,Maio de 2024,0
Panamá,Maio de 2023,0
Panamá,Maio de 2022,0
Panamá,Junho de 2024,0
Panamá,Junho de 2023,0
Panamá,Junho de 2022,0
Panamá,Fevereiro de 2024,0
Panamá,Fevereiro de 2023,0
Panamá,Fevereiro de 2022,0
Panamá,Outubro de 2024,0
Panamá,Outubro de 2023,0
Panamá,Outubro de 2022,0
Panamá,N/A de 2024,0
Panamá,N/A de 2023,0
Panamá,N/A de 2022,0
Panamá,Novembro de 2024,0
Panamá,Novembro de 2023,0
Panamá,Novembro de 2022,0
Panamá,Dezembro de 2024,0
Panamá,Dezembro de 2023,0
Panamá,Dezembro de 2022,0
Panamá,Julho de 2024,0
Panamá,Julho de 2023,0
Panamá,Julho de 2022,0
Panamá,Abril de 2024,0
Panamá,Abril de 2023,0
Panamá,Abril de 2022,0
Bonfinópolis,Agosto de 2024,0
Bonfinópolis,Agosto de 2023,1
Bonfinópolis,Agosto de 2022,0
Bonfinópolis,Março de 2024,0
Bonfinópolis,Março de 2023,0
Bonfinópolis,Março de 2022,2
Bonfinópolis,Setembro de 2024,0
Bonfinópolis,Setembro de 2023,0
Bonfinópolis,Setembro de 2022,0
Bonfinópolis,Janeiro de 2024,0
Bonfinópolis,Janeiro de 2023,0
Bonfinópolis,Janeiro de 2022,0
Bonfinópolis,Maio de 2024,0
Bonfinópolis,Maio de 2023,0
Bonfinópolis,Maio de 2022,0
Bonfinópolis,Junho de 2024,0
Bonfinópolis,Junho de 2023,1
Bonfinópolis,Junho de 2022,0
Bonfinópolis,Fevereiro de 2024,0
Bonfinópolis,Fevereiro de 2023,0
Bonfinópolis,Fevereiro de 2022,0
Bonfinópolis,Outubro de 2024,0
Bonfinópolis,Outubro de 2023,0
Bonfinópolis,Outubro de 2022,0
Bonfinópolis,N/A de 2024,0
Bonfinópolis,N/A de 2023,0
Bonfinópolis,N/A de 2022,0
Bonfinópolis,Novembro de 2024,0
Bonfinópolis,Novembro de 2023,0
Bonfinópolis,Novembro de 2022,0
Bonfinópolis,Dezembro de 2024,0
Bonfinópolis,Dezembro de 2023,0
Bonfinópolis,Dezembro de 2022,0
Bonfinópolis,Julho de 2024,0
Bonfinópolis,Julho de 2023,0
Bonfinópolis,Julho de 2022,0
Bonfinópolis,Abril de 2024,0
Bonfinópolis,Abril de 2023,0
Bonfinópolis,Abril de 2022,0
Cristalina,Agosto de 2024,0
Cristalina,Agosto de 2023,0
Cristalina,Agosto de 2022,1
Cristalina,Março de 2024,1
Cristalina,Março de 2023,1
Cristalina,Março de 2022,0
Cristalina,Setembro de 2024,0
Cristalina,Setembro de 2023,0
Cristalina,Setembro de 2022,0
Cristalina,Janeiro de 2024,0
Cristalina,Janeiro de 2023,0
Cristalina,Janeiro de 2022,1
Cristalina,Maio de 2024,0
Cristalina,Maio de 2023,0
Cristalina,Maio de 2022,0
Cristalina,Junho de 2024,0
Cristalina,Junho de 2023,0
Cristalina,Junho de 2022,0
Cristalina,Fevereiro de 2024,1
Cristalina,Fevereiro de 2023,0
Cristalina,Fevereiro de 2022,0
Cristalina,Outubro de 2024,0
Cristalina,Outubro de 2023,1
Cristalina,Outubro de 2022,0
Cristalina,N/A de 2024,0
Cristalina,N/A de 2023,0
Cristalina,N/A de 2022,0
Cristalina,Novembro de 2024,0
Cristalina,Novembro de 2023,1
Cristalina,Novembro de 2022,0
Cristalina,Dezembro de 2024,0
Cristalina,Dezembro de 2023,0
Cristalina,Dezembro de 2022,1
Cristalina,Julho de 2024,0
Cristalina,Julho de 2023,1
Cristalina,Julho de 2022,0
Cristalina,Abril de 2024,0
Cristalina,Abril de 2023,0
Cristalina,Abril de 2022,0
Itumbiara,Agosto de 2024,0
Itumbiara,Agosto de 2023,5
Itumbiara,Agosto de 2022,3
Itumbiara,Março de 2024,1
Itumbiara,Março de 2023,2
Itumbiara,Março de 2022,4
Itumbiara,Setembro de 2024,0
Itumbiara,Setembro de 2023,1
Itumbiara,Setembro de 2022,4
Itumbiara,Janeiro de 2024,1
Itumbiara,Janeiro de 2023,6
Itumbiara,Janeiro de 2022,5
Itumbiara,Maio de 2024,1
Itumbiara,Maio de 2023,2
Itumbiara,Maio de 2022,2
Itumbiara,Junho de 2024,1
Itumbiara,Junho de 2023,3
Itumbiara,Junho de 2022,2
Itumbiara,Fevereiro de 2024,3
Itumbiara,Fevereiro de 2023,2
Itumbiara,Fevereiro de 2022,2
Itumbiara,Outubro de 2024,0
Itumbiara,Outubro de 2023,3
Itumbiara,Outubro de 2022,2
Itumbiara,N/A de 2024,0
Itumbiara,N/A de 2023,0
Itumbiara,N/A de 2022,0
Itumbiara,Novembro de 2024,0
Itumbiara,Novembro de 2023,6
Itumbiara,Novembro de 2022,0
Itumbiara,Dezembro de 2024,0
Itumbiara,Dezembro de 2023,3
Itumbiara,Dezembro de 2022,6
Itumbiara,Julho de 2024,0
Itumbiara,Julho de 2023,4
Itumbiara,Julho de 2022,3
Itumbiara,Abril de 2024,6
Itumbiara,Abril de 2023,4
Itumbiara,Abril de 2022,1
Planaltina,Agosto de 2024,0
Planaltina,Agosto de 2023,0
Planaltina,Agosto de 2022,3
Planaltina,Março de 2024,3
Planaltina,Março de 2023,0
Planaltina,Março de 2022,0
Planaltina,Setembro de 2024,0
Planaltina,Setembro de 2023,0
Planaltina,Setembro de 2022,0
Planaltina,Janeiro de 2024,1
Planaltina,Janeiro de 2023,0
Planaltina,Janeiro de 2022,1
Planaltina,Maio de 2024,2
Planaltina,Maio de 2023,1
Planaltina,Maio de 2022,0
Planaltina,Junho de 2024,0
Planaltina,Junho de 2023,2
Planaltina,Junho de 2022,0
Planaltina,Fevereiro de 2024,0
Planaltina,Fevereiro de 2023,0
Planaltina,Fevereiro de 2022,1
Planaltina,Outubro de 2024,0
Planaltina,Outubro de 2023,0
